entity,code,year,wind_(twh_-_equivalent)
Thailand,THA,2014,1.0728028
Thailand,THA,2015,0.88329494
Thailand,THA,2016,1.0253053
Thailand,THA,2017,2.951371
Thailand,THA,2018,4.3416386
Thailand,THA,2019,9.674019
Thailand,THA,2020,8.456651
Thailand,THA,2021,9.242103
Thailand,THA,2022,7.790118
Thailand,THA,2023,9.373145
Trinidad and Tobago,TTO,1971,0.0
Trinidad and Tobago,TTO,1972,0.0
Trinidad and Tobago,TTO,1973,0.0
Trinidad and Tobago,TTO,1974,0.0
Trinidad and Tobago,TTO,1975,0.0
Trinidad and Tobago,TTO,1976,0.0
Trinidad and Tobago,TTO,1977,0.0
Trinidad and Tobago,TTO,1978,0.0
Trinidad and Tobago,TTO,1979,0.0
Trinidad and Tobago,TTO,1980,0.0
Trinidad and Tobago,TTO,1981,0.0
Trinidad and Tobago,TTO,1982,0.0
Trinidad and Tobago,TTO,1983,0.0
Trinidad and Tobago,TTO,1984,0.0
Trinidad and Tobago,TTO,1985,0.0
Trinidad and Tobago,TTO,1986,0.0
Trinidad and Tobago,TTO,1987,0.0
Trinidad and Tobago,TTO,1988,0.0
Trinidad and Tobago,TTO,1989,0.0
Trinidad and Tobago,TTO,1990,0.0
Trinidad and Tobago,TTO,1991,0.0
Trinidad and Tobago,TTO,1992,0.0
Trinidad and Tobago,TTO,1993,0.0
Trinidad and Tobago,TTO,1994,0.0
Trinidad and Tobago,TTO,1995,0.0
Trinidad and Tobago,TTO,1996,0.0
Trinidad and Tobago,TTO,1997,0.0
Trinidad and Tobago,TTO,1998,0.0
Trinidad and Tobago,TTO,1999,0.0
Trinidad and Tobago,TTO,2000,0.0
Trinidad and Tobago,TTO,2001,0.0
Trinidad and Tobago,TTO,2002,0.0
Trinidad and Tobago,TTO,2003,0.0
Trinidad and Tobago,TTO,2004,0.0
Trinidad and Tobago,TTO,2005,0.0
Trinidad and Tobago,TTO,2006,0.0
Trinidad and Tobago,TTO,2007,0.0
Trinidad and Tobago,TTO,2008,0.0
Trinidad and Tobago,TTO,2009,0.0
Trinidad and Tobago,TTO,2010,0.0
Trinidad and Tobago,TTO,2011,0.0
Trinidad and Tobago,TTO,2012,0.0
Trinidad and Tobago,TTO,2013,0.0
Trinidad and Tobago,TTO,2014,0.0
Trinidad and Tobago,TTO,2015,7.271028e-05
Trinidad and Tobago,TTO,2016,7.2279996e-05
Trinidad and Tobago,TTO,2017,7.185472e-05
Trinidad and Tobago,TTO,2018,7.143472e-05
Trinidad and Tobago,TTO,2019,7.117139e-05
Trinidad and Tobago,TTO,2020,7.090972e-05
Trinidad and Tobago,TTO,2021,7.0650276e-05
Trinidad and Tobago,TTO,2022,7.039277e-05
Trinidad and Tobago,TTO,2023,7.013694e-05
Turkey,TUR,1965,0.0
Turkey,TUR,1966,0.0
Turkey,TUR,1967,0.0
Turkey,TUR,1968,0.0
Turkey,TUR,1969,0.0
Turkey,TUR,1970,0.0
Turkey,TUR,1971,0.0
Turkey,TUR,1972,0.0
Turkey,TUR,1973,0.0
Turkey,TUR,1974,0.0
Turkey,TUR,1975,0.0
Turkey,TUR,1976,0.0
Turkey,TUR,1977,0.0
Turkey,TUR,1978,0.0
Turkey,TUR,1979,0.0
Turkey,TUR,1980,0.0
Turkey,TUR,1981,0.0
Turkey,TUR,1982,0.0
Turkey,TUR,1983,0.0
Turkey,TUR,1984,0.0
Turkey,TUR,1985,0.0
Turkey,TUR,1986,0.0
Turkey,TUR,1987,0.0
Turkey,TUR,1988,0.0
Turkey,TUR,1989,0.0
Turkey,TUR,1990,0.0
Turkey,TUR,1991,0.0
Turkey,TUR,1992,0.0
Turkey,TUR,1993,0.0
Turkey,TUR,1994,0.0
Turkey,TUR,1995,0.0
Turkey,TUR,1996,0.0
Turkey,TUR,1997,0.0
Turkey,TUR,1998,0.016263444
Turkey,TUR,1999,0.060618334
Turkey,TUR,2000,0.09876333
Turkey,TUR,2001,0.18331805
Turkey,TUR,2002,0.14010417
Turkey,TUR,2003,0.17806749
Turkey,TUR,2004,0.16627139
Turkey,TUR,2005,0.16894138
Turkey,TUR,2006,0.37132525
Turkey,TUR,2007,0.99277776
Turkey,TUR,2008,2.3787143
Turkey,TUR,2009,4.176138
Turkey,TUR,2010,8.094781
Turkey,TUR,2011,13.031609
Turkey,TUR,2012,16.069798
Turkey,TUR,2013,20.597208
Turkey,TUR,2014,23.08165
Turkey,TUR,2015,31.37978
Turkey,TUR,2016,41.53986
Turkey,TUR,2017,47.647205
Turkey,TUR,2018,52.78014
Turkey,TUR,2019,57.281555
Turkey,TUR,2020,65.20609
Turkey,TUR,2021,82.25981
Turkey,TUR,2022,91.10749
Turkey,TUR,2023,88.501625
Turkmenistan,TKM,1990,0.0
Turkmenistan,TKM,1991,0.0
Turkmenistan,TKM,1992,0.0
Turkmenistan,TKM,1993,0.0
Turkmenistan,TKM,1994,0.0
Turkmenistan,TKM,1995,0.0
Turkmenistan,TKM,1996,0.0
Turkmenistan,TKM,1997,0.0
Turkmenistan,TKM,1998,0.0
Turkmenistan,TKM,1999,0.0
Turkmenistan,TKM,2000,0.0
Turkmenistan,TKM,2001,0.0
Turkmenistan,TKM,2002,0.0
Turkmenistan,TKM,2003,0.0
Turkmenistan,TKM,2004,0.0
Turkmenistan,TKM,2005,0.0
Turkmenistan,TKM,2006,0.0
Turkmenistan,TKM,2007,0.0
Turkmenistan,TKM,2008,0.0
Turkmenistan,TKM,2009,0.0
Turkmenistan,TKM,2010,0.0
Turkmenistan,TKM,2011,0.0
Turkmenistan,TKM,2012,0.0
Turkmenistan,TKM,2013,0.0
Turkmenistan,TKM,2014,0.0
Turkmenistan,TKM,2015,0.0
Turkmenistan,TKM,2016,0.0
Turkmenistan,TKM,2017,0.0
Turkmenistan,TKM,2018,0.0
Turkmenistan,TKM,2019,0.0
Turkmenistan,TKM,2020,0.0
Turkmenistan,TKM,2021,0.0
Turkmenistan,TKM,2022,0.0
Turkmenistan,TKM,2023,0.0
USSR,OWID_USS,1965,0.0
Ukraine,UKR,1990,0.0
Ukraine,UKR,1991,0.0
Ukraine,UKR,1992,0.0
Ukraine,UKR,1993,0.0
Ukraine,UKR,1994,0.0
Ukraine,UKR,1995,0.0
Ukraine,UKR,1996,0.0
Ukraine,UKR,1997,0.0
Ukraine,UKR,1998,0.008870971
Ukraine,UKR,1999,0.008870971
Ukraine,UKR,2000,0.017741943
Ukraine,UKR,2001,0.047004722
Ukraine,UKR,2002,0.064214446
Ukraine,UKR,2003,0.08990389
Ukraine,UKR,2004,0.09509444
Ukraine,UKR,2005,0.10880972
Ukraine,UKR,2006,0.09958917
Ukraine,UKR,2007,0.12724306
Ukraine,UKR,2008,0.12645249
Ukraine,UKR,2009,0.12008666
Ukraine,UKR,2010,0.13877888
Ukraine,UKR,2011,0.24689944
Ukraine,UKR,2012,0.7902258
Ukraine,UKR,2013,1.7404516
Ukraine,UKR,2014,3.0618224
Ukraine,UKR,2015,2.9202592
Ukraine,UKR,2016,2.553358
Ukraine,UKR,2017,2.6171129
Ukraine,UKR,2018,3.1441822
Ukraine,UKR,2019,5.325191
Ukraine,UKR,2020,8.572996
Ukraine,UKR,2021,9.853437
Ukraine,UKR,2022,4.0467944
Ukraine,UKR,2023,2.4507403
United Arab Emirates,ARE,1971,0.0
United Arab Emirates,ARE,1972,0.0
United Arab Emirates,ARE,1973,0.0
United Arab Emirates,ARE,1974,0.0
United Arab Emirates,ARE,1975,0.0
United Arab Emirates,ARE,1976,0.0
United Arab Emirates,ARE,1977,0.0
United Arab Emirates,ARE,1978,0.0
United Arab Emirates,ARE,1979,0.0
United Arab Emirates,ARE,1980,0.0
United Arab Emirates,ARE,1981,0.0
United Arab Emirates,ARE,1982,0.0
United Arab Emirates,ARE,1983,0.0
United Arab Emirates,ARE,1984,0.0
United Arab Emirates,ARE,1985,0.0
United Arab Emirates,ARE,1986,0.0
United Arab Emirates,ARE,1987,0.0
United Arab Emirates,ARE,1988,0.0
United Arab Emirates,ARE,1989,0.0
United Arab Emirates,ARE,1990,0.0
United Arab Emirates,ARE,1991,0.0
United Arab Emirates,ARE,1992,0.0
United Arab Emirates,ARE,1993,0.0
United Arab Emirates,ARE,1994,0.0
United Arab Emirates,ARE,1995,0.0
United Arab Emirates,ARE,1996,0.0
United Arab Emirates,ARE,1997,0.0
United Arab Emirates,ARE,1998,0.0
United Arab Emirates,ARE,1999,0.0
United Arab Emirates,ARE,2000,0.0
United Arab Emirates,ARE,2001,0.0
United Arab Emirates,ARE,2002,0.0
United Arab Emirates,ARE,2003,0.0
United Arab Emirates,ARE,2004,0.0
United Arab Emirates,ARE,2005,0.0
United Arab Emirates,ARE,2006,0.0
United Arab Emirates,ARE,2007,0.0
United Arab Emirates,ARE,2008,0.0
United Arab Emirates,ARE,2009,0.0
United Arab Emirates,ARE,2010,0.0
United Arab Emirates,ARE,2011,0.0
United Arab Emirates,ARE,2012,0.0
United Arab Emirates,ARE,2013,0.004058139
United Arab Emirates,ARE,2014,0.0080676945
United Arab Emirates,ARE,2015,0.004009833
United Arab Emirates,ARE,2016,0.0
United Arab Emirates,ARE,2017,0.0
United Arab Emirates,ARE,2018,0.0
United Arab Emirates,ARE,2019,0.0
United Arab Emirates,ARE,2020,0.0
United Arab Emirates,ARE,2021,0.000117750555
United Arab Emirates,ARE,2022,0.00011732111
United Arab Emirates,ARE,2023,0.14014639
United Kingdom,GBR,1965,0.0
United Kingdom,GBR,1966,0.0
United Kingdom,GBR,1967,0.0
United Kingdom,GBR,1968,0.0
United Kingdom,GBR,1969,0.0
United Kingdom,GBR,1970,0.0
United Kingdom,GBR,1971,0.0
United Kingdom,GBR,1972,0.0
United Kingdom,GBR,1973,0.0
United Kingdom,GBR,1974,0.0
United Kingdom,GBR,1975,0.0
United Kingdom,GBR,1976,0.0
United Kingdom,GBR,1977,0.0
United Kingdom,GBR,1978,0.0
United Kingdom,GBR,1979,0.0
United Kingdom,GBR,1980,0.0
United Kingdom,GBR,1981,0.0
United Kingdom,GBR,1982,0.0
United Kingdom,GBR,1983,0.0
United Kingdom,GBR,1984,0.0
United Kingdom,GBR,1985,0.0
United Kingdom,GBR,1986,0.0
United Kingdom,GBR,1987,0.0
United Kingdom,GBR,1988,0.0
United Kingdom,GBR,1989,0.026612887
United Kingdom,GBR,1990,0.026612887
United Kingdom,GBR,1991,0.026612887
United Kingdom,GBR,1992,0.09758055
United Kingdom,GBR,1993,0.64166665
United Kingdom,GBR,1994,1.0172042
United Kingdom,GBR,1995,1.1591398
United Kingdom,GBR,1996,1.4430108
United Kingdom,GBR,1997,1.972312
United Kingdom,GBR,1998,2.5932796
United Kingdom,GBR,1999,2.5134408
United Kingdom,GBR,2000,2.7973118
United Kingdom,GBR,2001,2.8349652
United Kingdom,GBR,2002,3.6748126
United Kingdom,GBR,2003,3.7353597
United Kingdom,GBR,2004,5.587523
United Kingdom,GBR,2005,8.33826
United Kingdom,GBR,2006,12.053134
United Kingdom,GBR,2007,14.912356
United Kingdom,GBR,2008,19.943678
United Kingdom,GBR,2009,25.91908
United Kingdom,GBR,2010,28.548616
United Kingdom,GBR,2011,44.036316
United Kingdom,GBR,2012,54.41952
United Kingdom,GBR,2013,77.394104
United Kingdom,GBR,2014,86.58072
United Kingdom,GBR,2015,108.4587
United Kingdom,GBR,2016,99.47717
United Kingdom,GBR,2017,132.10951
United Kingdom,GBR,2018,150.56201
United Kingdom,GBR,2019,168.267
United Kingdom,GBR,2020,197.96916
United Kingdom,GBR,2021,169.2027
United Kingdom,GBR,2022,209.24133
United Kingdom,GBR,2023,212.981
United States,USA,1983,0.0079689445
United States,USA,1984,0.019384695
United States,USA,1985,0.017210277
United States,USA,1986,0.012511944
United States,USA,1987,0.010576473
United States,USA,1988,0.0026015528
United States,USA,1989,6.3083715
United States,USA,1990,8.329151
United States,USA,1991,8.814071
United States,USA,1992,8.62462
United States,USA,1993,8.977978
United States,USA,1994,10.296024
United States,USA,1995,9.451174
United States,USA,1996,9.659704
United States,USA,1997,9.820892
United States,USA,1998,9.037323
United States,USA,1999,13.405012
United States,USA,2000,16.706276
United States,USA,2001,19.992777
United States,USA,2002,30.527706
United States,USA,2003,32.772766
United States,USA,2004,41.169025
United States,USA,2005,51.514107
United States,USA,2006,76.42107
United States,USA,2007,98.39529
United States,USA,2008,157.14497
United States,USA,2009,208.42696
United States,USA,2010,265.36844
United States,USA,2011,334.87445
United States,USA,2012,390.02423
United States,USA,2013,462.05396
United States,USA,2014,497.09286
United States,USA,2015,518.78766
United States,USA,2016,613.80566
United States,USA,2017,683.6094
United States,USA,2018,728.6906
United States,USA,2019,787.8162
United States,USA,2020,896.4879
United States,USA,2021,999.6149
United States,USA,2022,1143.7089
United States,USA,2023,1115.7755
Upper-middle-income countries,,1965,0.0
Upper-middle-income countries,,1966,0.0
Upper-middle-income countries,,1967,0.0
Upper-middle-income countries,,1968,0.0
Upper-middle-income countries,,1969,0.0
Upper-middle-income countries,,1970,0.0
Upper-middle-income countries,,1971,0.0
Upper-middle-income countries,,1972,0.0
Upper-middle-income countries,,1973,0.0
Upper-middle-income countries,,1974,0.0
Upper-middle-income countries,,1975,0.0
Upper-middle-income countries,,1976,0.0
Upper-middle-income countries,,1977,0.0
Upper-middle-income countries,,1978,0.0
Upper-middle-income countries,,1979,0.0
Upper-middle-income countries,,1980,0.0
Upper-middle-income countries,,1981,0.0
Upper-middle-income countries,,1982,0.0
Upper-middle-income countries,,1983,0.0
Upper-middle-income countries,,1984,0.0
Upper-middle-income countries,,1985,0.0
Upper-middle-income countries,,1986,0.0
Upper-middle-income countries,,1987,0.0
Upper-middle-income countries,,1988,0.0
Upper-middle-income countries,,1989,0.0
Upper-middle-income countries,,1990,0.008930722
Upper-middle-income countries,,1991,0.029838722
Upper-middle-income countries,,1992,0.39124835
Upper-middle-income countries,,1993,0.630197
Upper-middle-income countries,,1994,1.1497906
Upper-middle-income countries,,1995,1.8426822
Upper-middle-income countries,,1996,0.33105677
Upper-middle-income countries,,1997,0.67765856
Upper-middle-income countries,,1998,1.2244788
Upper-middle-income countries,,1999,1.6222587
Upper-middle-income countries,,2000,2.012991
Upper-middle-income countries,,2001,2.6092052
Upper-middle-income countries,,2002,3.0594604
Upper-middle-income countries,,2003,3.5733109
Upper-middle-income countries,,2004,4.504379
Upper-middle-income countries,,2005,6.4820447
Upper-middle-income countries,,2006,12.225331
Upper-middle-income countries,,2007,19.571766
Upper-middle-income countries,,2008,43.93234
Upper-middle-income countries,,2009,87.474
Upper-middle-income countries,,2010,156.90039
Upper-middle-income countries,,2011,232.18689
Upper-middle-income countries,,2012,327.30725
Upper-middle-income countries,,2013,433.39285
Upper-middle-income countries,,2014,517.5454
Upper-middle-income countries,,2015,631.0781
Upper-middle-income countries,,2016,826.508
Upper-middle-income countries,,2017,1031.7753
Upper-middle-income countries,,2018,1217.4564
Upper-middle-income countries,,2019,1370.9734
Upper-middle-income countries,,2020,1558.864
Upper-middle-income countries,,2021,2130.6243
Upper-middle-income countries,,2022,2444.0479
Upper-middle-income countries,,2023,2806.4988
Uzbekistan,UZB,1990,0.0
Uzbekistan,UZB,1991,0.0
Uzbekistan,UZB,1992,0.0
Uzbekistan,UZB,1993,0.0
Uzbekistan,UZB,1994,0.0
Uzbekistan,UZB,1995,0.0
Uzbekistan,UZB,1996,0.0
Uzbekistan,UZB,1997,0.0
Uzbekistan,UZB,1998,0.0
Uzbekistan,UZB,1999,0.0
Uzbekistan,UZB,2000,0.0
Uzbekistan,UZB,2001,0.0
Uzbekistan,UZB,2002,0.0
Uzbekistan,UZB,2003,0.0
Uzbekistan,UZB,2004,0.0
Uzbekistan,UZB,2005,0.0
Uzbekistan,UZB,2006,0.0
Uzbekistan,UZB,2007,0.0
Uzbekistan,UZB,2008,0.0
Uzbekistan,UZB,2009,0.0
Uzbekistan,UZB,2010,0.0
Uzbekistan,UZB,2011,0.0
Uzbekistan,UZB,2012,0.0
Uzbekistan,UZB,2013,0.0
Uzbekistan,UZB,2014,0.0
Uzbekistan,UZB,2015,0.0
Uzbekistan,UZB,2016,0.0
Uzbekistan,UZB,2017,0.0
Uzbekistan,UZB,2018,0.0
Uzbekistan,UZB,2019,0.0408575
Uzbekistan,UZB,2020,0.0
Uzbekistan,UZB,2021,0.00314
Uzbekistan,UZB,2022,0.0
Uzbekistan,UZB,2023,0.0
Venezuela,VEN,1971,0.0
Venezuela,VEN,1972,0.0
Venezuela,VEN,1973,0.0
Venezuela,VEN,1974,0.0
Venezuela,VEN,1975,0.0
Venezuela,VEN,1976,0.0
Venezuela,VEN,1977,0.0
Venezuela,VEN,1978,0.0
Venezuela,VEN,1979,0.0
Venezuela,VEN,1980,0.0
Venezuela,VEN,1981,0.0
Venezuela,VEN,1982,0.0
Venezuela,VEN,1983,0.0
Venezuela,VEN,1984,0.0
Venezuela,VEN,1985,0.0
Venezuela,VEN,1986,0.0
Venezuela,VEN,1987,0.0
Venezuela,VEN,1988,0.0
Venezuela,VEN,1989,0.0
Venezuela,VEN,1990,0.0
Venezuela,VEN,1991,0.0
Venezuela,VEN,1992,0.0
Venezuela,VEN,1993,0.0
Venezuela,VEN,1994,0.0
Venezuela,VEN,1995,0.0
Venezuela,VEN,1996,0.0
Venezuela,VEN,1997,0.0
Venezuela,VEN,1998,0.0
Venezuela,VEN,1999,0.0
Venezuela,VEN,2000,0.0
Venezuela,VEN,2001,0.0
Venezuela,VEN,2002,0.0
Venezuela,VEN,2003,0.0
Venezuela,VEN,2004,0.0
Venezuela,VEN,2005,0.0
Venezuela,VEN,2006,0.0
Venezuela,VEN,2007,0.0
Venezuela,VEN,2008,0.0
Venezuela,VEN,2009,0.0
Venezuela,VEN,2010,0.0
Venezuela,VEN,2011,0.0
Venezuela,VEN,2012,0.0
Venezuela,VEN,2013,0.2405725
Venezuela,VEN,2014,0.29724637
Venezuela,VEN,2015,0.20106804
Venezuela,VEN,2016,0.26231223
Venezuela,VEN,2017,0.2545497
Venezuela,VEN,2018,0.0011350167
Venezuela,VEN,2019,0.15910472
Venezuela,VEN,2020,0.05221111
Venezuela,VEN,2021,0.05009611
Venezuela,VEN,2022,0.042291664
Venezuela,VEN,2023,0.04213805
Vietnam,VNM,1971,0.0
Vietnam,VNM,1972,0.0
Vietnam,VNM,1973,0.0
Vietnam,VNM,1974,0.0
Vietnam,VNM,1975,0.0
Vietnam,VNM,1976,0.0
Vietnam,VNM,1977,0.0
Vietnam,VNM,1978,0.0
Vietnam,VNM,1979,0.0
Vietnam,VNM,1980,0.0
Vietnam,VNM,1981,0.0
Vietnam,VNM,1982,0.0
Vietnam,VNM,1983,0.0
Vietnam,VNM,1984,0.0
Vietnam,VNM,1985,0.0
Vietnam,VNM,1986,0.0
Vietnam,VNM,1987,0.0
Vietnam,VNM,1988,0.0
Vietnam,VNM,1989,0.0
Vietnam,VNM,1990,0.0
Vietnam,VNM,1991,0.0
Vietnam,VNM,1992,0.0
Vietnam,VNM,1993,0.0
Vietnam,VNM,1994,0.0
Vietnam,VNM,1995,0.0
Vietnam,VNM,1996,0.0
Vietnam,VNM,1997,0.0
Vietnam,VNM,1998,0.0
Vietnam,VNM,1999,0.0
Vietnam,VNM,2000,0.0
Vietnam,VNM,2001,0.0
Vietnam,VNM,2002,0.0
Vietnam,VNM,2003,0.0
Vietnam,VNM,2004,0.0
Vietnam,VNM,2005,0.0
Vietnam,VNM,2006,0.0
Vietnam,VNM,2007,0.0
Vietnam,VNM,2008,0.004777111
Vietnam,VNM,2009,0.032395557
Vietnam,VNM,2010,0.11296611
Vietnam,VNM,2011,0.112277225
Vietnam,VNM,2012,0.11159667
Vietnam,VNM,2013,0.18778138
Vietnam,VNM,2014,0.18665694
Vietnam,VNM,2015,0.3258497
Vietnam,VNM,2016,0.53808445
Vietnam,VNM,2017,0.9314516
Vietnam,VNM,2018,1.2884691
Vietnam,VNM,2019,1.9084438
Vietnam,VNM,2020,2.579016
Vietnam,VNM,2021,8.742317
Vietnam,VNM,2022,23.701462
Vietnam,VNM,2023,29.527622
Western Africa (EI),,1971,0.0
Western Africa (EI),,1972,0.0
Western Africa (EI),,1973,0.0
Western Africa (EI),,1974,0.0
Western Africa (EI),,1975,0.0
Western Africa (EI),,1976,0.0
Western Africa (EI),,1977,0.0
Western Africa (EI),,1978,0.0
Western Africa (EI),,1979,0.0
Western Africa (EI),,1980,0.0
Western Africa (EI),,1981,0.0
Western Africa (EI),,1982,0.0
Western Africa (EI),,1983,0.0
Western Africa (EI),,1984,0.0
Western Africa (EI),,1985,0.0
Western Africa (EI),,1986,0.0
Western Africa (EI),,1987,0.0
Western Africa (EI),,1988,0.0
Western Africa (EI),,1989,0.0
Western Africa (EI),,1990,0.0
Western Africa (EI),,1991,0.0
Western Africa (EI),,1992,0.0
Western Africa (EI),,1993,0.005913972
Western Africa (EI),,1994,0.015967749
Western Africa (EI),,1995,0.018629028
Western Africa (EI),,1996,0.020994611
Western Africa (EI),,1997,0.021290332
Western Africa (EI),,1998,0.02247311
Western Africa (EI),,1999,0.023064526
Western Africa (EI),,2000,0.02336022
Western Africa (EI),,2001,0.019918194
Western Africa (EI),,2002,0.02009325
Western Africa (EI),,2003,0.021458028
Western Africa (EI),,2004,0.024292331
Western Africa (EI),,2005,0.024828665
Western Africa (EI),,2006,0.027045583
Western Africa (EI),,2007,0.025129056
Western Africa (EI),,2008,0.021623388
Western Africa (EI),,2009,0.020666083
Western Africa (EI),,2010,0.014988139
Western Africa (EI),,2011,0.056687497
Western Africa (EI),,2012,0.18148582
Western Africa (EI),,2013,0.256955
Western Africa (EI),,2014,0.25701082
Western Africa (EI),,2015,0.4929408
Western Africa (EI),,2016,0.4838825
Western Africa (EI),,2017,0.47788972
Western Africa (EI),,2018,0.5083139
Western Africa (EI),,2019,0.6119036
Western Africa (EI),,2020,1.0937805
Western Africa (EI),,2021,1.5918063
Western Africa (EI),,2022,1.569597
Western Africa (EI),,2023,2.5767338
World,OWID_WRL,1965,0.0
World,OWID_WRL,1966,0.0
World,OWID_WRL,1967,0.0
World,OWID_WRL,1968,0.0
World,OWID_WRL,1969,0.0
World,OWID_WRL,1970,0.0
World,OWID_WRL,1971,0.0
World,OWID_WRL,1972,0.0
World,OWID_WRL,1973,0.0
World,OWID_WRL,1974,0.0
World,OWID_WRL,1975,0.0
World,OWID_WRL,1976,0.0
World,OWID_WRL,1977,0.0
World,OWID_WRL,1978,0.008870971
World,OWID_WRL,1979,0.017741943
World,OWID_WRL,1980,0.031048333
World,OWID_WRL,1981,0.031048333
World,OWID_WRL,1982,0.054704163
World,OWID_WRL,1983,0.09697445
World,OWID_WRL,1984,0.13234167
World,OWID_WRL,1985,0.18989833
World,OWID_WRL,1986,0.4105228
World,OWID_WRL,1987,0.57772696
World,OWID_WRL,1988,0.980478
World,OWID_WRL,1989,7.835361
World,OWID_WRL,1990,10.741176
World,OWID_WRL,1991,12.082573
World,OWID_WRL,1992,13.994874
World,OWID_WRL,1993,16.867165
World,OWID_WRL,1994,21.088448
World,OWID_WRL,1995,24.46058
World,OWID_WRL,1996,27.250431
World,OWID_WRL,1997,35.567307
World,OWID_WRL,1998,47.10265
World,OWID_WRL,1999,62.767708
World,OWID_WRL,2000,92.87769
World,OWID_WRL,2001,112.75232
World,OWID_WRL,2002,152.89377
World,OWID_WRL,2003,183.53323
World,OWID_WRL,2004,246.72241
World,OWID_WRL,2005,299.59113
World,OWID_WRL,2006,379.86957
World,OWID_WRL,2007,484.9491
World,OWID_WRL,2008,622.1818
World,OWID_WRL,2009,773.0152
World,OWID_WRL,2010,961.4859
World,OWID_WRL,2011,1215.6805
World,OWID_WRL,2012,1454.6155
World,OWID_WRL,2013,1732.0547
World,OWID_WRL,2014,1912.3323
World,OWID_WRL,2015,2238.7305
World,OWID_WRL,2016,2575.6736
World,OWID_WRL,2017,3038.9753
World,OWID_WRL,2018,3361.3286
World,OWID_WRL,2019,3746.7087
World,OWID_WRL,2020,4188.111
World,OWID_WRL,2021,4865.935
World,OWID_WRL,2022,5495.7437
World,OWID_WRL,2023,6040.359
